codigoParlamentar,DataSessaoPlenaria,DescricaoIdentificacaoMateria,EmentaMateria,DescricaoVoto
6008,2023-07-04,MSF 33/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, a indicação da Senhora CLAUDIA VIEIRA SANTOS, Ministra de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Representante Permanente do Brasil junto à Agência Internacional de Energia Atômica - AIEA e Organismos Internacionais Conexos.",Votou
6008,2023-07-04,MSF 30/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, a indicação do Senhor SIDNEY LEON ROMEIRO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil nos Emirados Árabes Unidos.",Votou
6008,2023-12-13,MSF 89/2023,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso lll, alínea “e”, e do art. 128, § 1º, da Constituição, o nome do Senhor PAULO GUSTAVO GONET BRANCO, para exercer o cargo de Procurador-Geral da República, na vaga decorrente do término do mandato do Senhor Antônio Augusto Brandão de Aras.",Votou
6008,2023-12-13,OFS 26/2023,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso VIII, da Constituição Federal, a indicação do Senhor Alexandre Teixeira de Freitas Bastos Cunha, para compor o Conselho Nacional de Justiça - CNJ, na vaga destinada ao juiz do Tribunal Regional do Trabalho.",Votou
6008,2023-12-13,OFS 23/2023,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, incisos IV e V, da Constituição Federal, a indicação do Senhor JOSÉ EDIVALDO ROCHA ROTONDANO, para compor o Conselho Nacional de Justiça - CNJ, no biênio 2023/2025.",Votou
6008,2023-12-13,OFS 25/2023,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso III, da Constituição Federal, a indicação do Senhor Guilherme Augusto Caputo Bastos, para compor o Conselho Nacional de Justiça - CNJ, na vaga destinada ao Ministro do Tribunal Superior do Trabalho.",Votou
6008,2023-12-13,OFS 24/2023,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, incisos IV e V, da Constituição Federal, a indicação da Senhora RENATA GIL DE ALCANTARA VIDEIRA, para compor o Conselho Nacional de Justiça - CNJ, no biênio 2023/2025, em vaga destinada a Juiz estadual.",Votou
6008,2023-12-13,OFS 21/2023,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, incisos VI e VII, da Constituição Federal, a indicação da Senhora MÔNICA AUTRAN MACHADO NOBRE, para compor o Conselho Nacional de Justiça - CNJ, no biênio 2023/2025.",Votou
6008,2023-12-13,MSF 87/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 6° da Lei Complementar nº 80, de 12 de Janeiro de 1994, o nome do Senhor LEONARDO CARDOSO DE MAGALHÃES, Defensor Público Federal, para exercer o cargo de Defensor Público-Geral Federal da Defensoria Pública da União, na vaga decorrente do término do mandato de Daniel de Macedo Alves Pereira.",Votou
6008,2023-12-13,MSF 88/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea “a”, e do art. 101, parágrafo único, da Constituição, o nome do Senhor FLÁVIO DINO DE CASTRO E COSTA, para exercer o cargo de Ministro do Supremo Tribunal Federal, na vaga decorrente da aposentadoria da Ministra Rosa Maria Pires Weber.",Votou
6008,2023-12-13,OFS 27/2023,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso IX, da Constituição Federal, a indicação do Senhor Guilherme Guimarães Feliciano, para compor o Conselho Nacional de Justiça - CNJ, na vaga destinada ao juiz do trabalho.",Votou
6008,2023-12-13,OFS 22/2023,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, incisos VI e VII, da Constituição Federal, a indicação da Senhora DANIELA PEREIRA MADEIRA, para compor o Conselho Nacional de Justiça - CNJ, no biênio 2023/2025.",Votou
6008,2023-12-13,OFS 17/2023,"Submete à apreciação do Senado Federal, nos termos do art. 130-B , inciso XIII, da Constituição Federal, a indicação da Senhora DAIANE NOGUEIRA DE LIRA, para compor o Conselho Nacional de Justiça - CNJ.",Votou
6008,2023-12-13,OFS 20/2023,"Submete à apreciação do Senado Federal, nos termos do art. 130-A , inciso IV, da Constituição Federal, a indicação da Senhora CÍNTIA MENEZES BRUNETTA, para compor o Conselho Nacional do Ministério Público - CNMP, no biênio 2023/2025.",Votou
6008,2023-12-13,OFS 18/2023,"Submete à apreciação do Senado Federal, nos termos do art. 130-A , inciso VI, da Constituição Federal, a indicação do Senhor EDVALDO NILO DE ALMEIDA, para compor o Conselho Nacional do Ministério Público - CNMP, na vaga destinada à Câmara dos Deputados.",Votou
6008,2023-12-13,MSF 85/2023,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 5º da Lei nº 9.986, de 18 de julho de 2000, e o art. 7º da Lei nº 13.575, de 26 de dezembro de 2017, o nome do Senhor CAIO MÁRIO TRIVELLATO SEABRA FILHO, para exercer o cargo de Diretor da Agência Nacional de Mineração - ANM, na vaga decorrente do término do mandato de Ronaldo Jorge da Silva Lima.",Votou
6008,2023-12-13,OFS 19/2023,"Encaminha, nos termos do art. 1º, § 2º a § 5º da Resolução do Senado Federal nº 42, de 2016, a indicação do Senhor ALEXANDRE AUGUSTO SEIJAS DE ANDRADE, para ocupar o cargo de Diretor da Instituição Fiscal Independente, em vaga aberta em decorrência da saída de Daniel Veloso Couri.",Votou
6008,2023-12-12,PL 3626/2023,"Dispõe sobre a modalidade lotérica denominada apostas de quota fixa; altera as Leis nºs 5.768, de 20 de dezembro de 1971, e 13.756, de 12 de dezembro de 2018, e a Medida Provisória nº 2.158-35, de 24 de agosto de 2001; revoga dispositivos do Decreto-Lei nº 204, de 27 de fevereiro de 1967; e dá outras providências.",Missão da Casa no País/exterior
6008,2023-12-12,PL 3626/2023,"Dispõe sobre a modalidade lotérica denominada apostas de quota fixa; altera as Leis nºs 5.768, de 20 de dezembro de 1971, e 13.756, de 12 de dezembro de 2018, e a Medida Provisória nº 2.158-35, de 24 de agosto de 2001; revoga dispositivos do Decreto-Lei nº 204, de 27 de fevereiro de 1967; e dá outras providências.",Missão da Casa no País/exterior
6008,2023-12-12,PL 3626/2023,"Dispõe sobre a modalidade lotérica denominada apostas de quota fixa; altera as Leis nºs 5.768, de 20 de dezembro de 1971, e 13.756, de 12 de dezembro de 2018, e a Medida Provisória nº 2.158-35, de 24 de agosto de 2001; revoga dispositivos do Decreto-Lei nº 204, de 27 de fevereiro de 1967; e dá outras providências.",Missão da Casa no País/exterior
6008,2023-12-12,PL 3626/2023,"Dispõe sobre a modalidade lotérica denominada apostas de quota fixa; altera as Leis nºs 5.768, de 20 de dezembro de 1971, e 13.756, de 12 de dezembro de 2018, e a Medida Provisória nº 2.158-35, de 24 de agosto de 2001; revoga dispositivos do Decreto-Lei nº 204, de 27 de fevereiro de 1967; e dá outras providências.",Missão da Casa no País/exterior
6008,2023-12-12,RQS 1103/2023,Requer o encerramento da discussão do Projeto de Lei nº 3626/2023.,Missão da Casa no País/exterior
6008,2023-12-12,MSF 91/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea “f”, da Constituição, combinado com o art. 6º da Lei nº 6.385, de 7 de dezembro de 1976, com a redação dada pelo art. 1º da Lei nº 10.411, de 26 de fevereiro de 2002, o nome da Senhora MARINA PALMA COPOLA DE CARVALHO, para exercer o cargo de Diretora da Comissão de Valores Mobiliários - CVM, na vaga decorrente do término do mandato de Flavia Martins Sant'anna Perlingeiro em 31 de dezembro de 2023.",Missão da Casa no País/exterior
6008,2023-12-12,MSF 90/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea “f”, da Constituição, combinado com o art. 6º da Lei nº 6.385, de 7 de dezembro de 1976, com a redação dada pelo art. 1º da Lei nº 10.411, de 26 de fevereiro de 2002, o nome do Senhor DANIEL WALTER MAEDA BERNARDO, para exercer o cargo de Diretor da Comissão de Valores Mobiliários - CVM, na vaga decorrente da renúncia de Alexandre Costa Rangel.",Missão da Casa no País/exterior
6008,2023-12-12,MSF 79/2023,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso III, alínea “d”, da Constituição, combinado com art. 4º, caput, da Lei Complementar nº 179, de 24 de fevereiro de 2021, o nome do Senhor PAULO PICCHETTI, para exercer o cargo de Diretor do Banco Central do Brasil, na vaga decorrente do término do mandato de Fernanda Magalhães Rumenos Guardado em 31 de dezembro de 2023.",Missão da Casa no País/exterior
6008,2023-12-12,MSF 78/2023,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso III, alínea “d”, da Constituição, combinado com art. 4º, caput, da Lei Complementar nº 179, de 24 de fevereiro de 2021, o nome do Senhor RODRIGO ALVES TEIXEIRA, para exercer o cargo de Diretor do Banco Central do Brasil, na vaga decorrente do término do mandato de Maurício Costa de Moura em 31 de dezembro de 2023.",Missão da Casa no País/exterior
6008,2023-12-12,MSF 83/2023,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 6º da Lei no 12.529, de 30 de novembro de 2011, o nome do Senhor DIOGO THOMSON DE ANDRADE, para exercer o cargo de Conselheiro do Conselho Administrativo de Defesa Econômica - CADE, com mandato de quatro anos, na vaga decorrente do término do mandato de Luis Henrique Bertolino Braido.",Missão da Casa no País/exterior
6008,2023-12-12,MSF 82/2023,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 6º da Lei no 12.529, de 30 de novembro de 2011, o nome da Senhora CAMILA CABRAL PIRES ALVES, para exercer o cargo de Conselheira do Conselho Administrativo de Defesa Econômica - CADE, com mandato de quatro anos, na vaga decorrente do término do mandato de Sérgio Costa Ravagnani.",Missão da Casa no País/exterior
6008,2023-12-12,MSF 81/2023,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 6º da Lei no 12.529, de 30 de novembro de 2011, o nome do Senhor JOSÉ LEVI MELLO DO AMARAL JÚNIOR, para exercer o cargo de Conselheiro do Conselho Administrativo de Defesa Econômica - CADE, com mandato de quatro anos, na vaga decorrente do término do mandato de Luiz Augusto Azevedo de Almeida Hoffmann.",Missão da Casa no País/exterior
6008,2023-12-12,MSF 84/2023,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 6º da Lei no 12.529, de 30 de novembro de 2011, o nome do Senhor CARLOS JACQUES VIEIRA GOMES, para exercer o cargo de Conselheiro do Conselho Administrativo de Defesa Econômica - CADE, com mandato de quatro anos, na vaga decorrente do término do mandato de Lenisa Rodrigues Prado.",Missão da Casa no País/exterior
6008,2023-12-12,MSF 75/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome da Senhora MARIA ELISA TEÓFILO DE LUNA, Ministra de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil na República de Trinidad e Tobago.",Missão da Casa no País/exterior
6008,2023-12-12,MSF 76/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome da Senhora MARIA CRISTINA DE CASTRO MARTINS, Ministra de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil na República Cooperativa da Guiana.",Missão da Casa no País/exterior
6008,2023-12-12,MSF 86/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome da Senhora GLIVÂNIA MARIA DE OLIVEIRA, Ministra de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil na República Bolivariana da Venezuela.",Missão da Casa no País/exterior
6008,2023-12-12,MSF 38/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, a indicação do Senhor ALFREDO CESAR MARTINHO LEONI, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil no Sultanato de Omã.",Missão da Casa no País/exterior
6008,2023-06-20,MPV 1165/2023,"Institui a Estratégia Nacional de Formação de Especialistas para a Saúde, no âmbito do Programa Mais Médicos, e altera a Lei nº 12.871, de 22 de outubro de 2013.",Não
6008,2023-11-08,PEC 45/2019,Altera o Sistema Tributário Nacional.,Sim
6008,2023-11-08,PEC 45/2019,Altera o Sistema Tributário Nacional.,Não
6008,2023-11-08,PEC 45/2019,Altera o Sistema Tributário Nacional.,Sim
6008,2023-11-08,PEC 45/2019,Altera o Sistema Tributário Nacional.,Não
6008,2023-11-08,PEC 45/2019,Altera o Sistema Tributário Nacional.,Sim
6008,2023-10-10,PL 2721/2023,Dispõe sobre a prestação de serviços postais aos órgãos públicos federais da administração direta e indireta.,Sim
6008,2021-08-18,PL 1946/2019,"Altera a Lei nº 10.826, de 22 de dezembro de 2003, para estabelecer restrições à posse e ao porte de arma de fogo quando houver a prática de violência contra a mulher.",Sim
6008,2021-08-17,PL 2201/2021,"Altera a Lei nº 8.069, de 13 de julho de 1990, e a Lei nº 13.146, de 6 de julho de 2015, para dispor sobre a prioridade de matrícula de crianças e adolescentes com deficiência em creches, em pré-escolas e em instituições de ensino fundamental ou médio públicas ou subsidiadas pelo Estado.",Sim
6008,2021-08-12,PLP 108/2021,"Altera a Lei Complementar nº 123, de 14 de dezembro de 2006, para permitir o enquadramento como Microempreendedor Individual (MEI) pessoa com receita bruta anual igual ou inferior a R$ 130.000,00 (cento e trinta mil reais), bem como para possibilitar que o MEI possa contratar até dois empregados.",Sim
6008,2021-06-08,MPV 1029/2021,"Altera a Lei nº 13.475, de 28 de agosto de 2017, que dispõe sobre o exercício da profissão de tripulante de aeronave, denominado aeronauta.",Sim
6008,2021-05-11,MPV 1014/2020,Dispõe sobre a organização básica da Polícia Civil do Distrito Federal.,Sim
6008,2021-05-05,PL 4554/2020 (Substitutivo-CD),"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para tornar mais graves os crimes de violação de dispositivo informático, furto e estelionato cometidos de forma eletrônica ou pela internet, e o Decreto-Lei nº 3.689, de 3 de outubro de 1941 (Código de Processo Penal), para definir a competência em modalidades de estelionato.",Sim
6008,2021-04-14,PLP 30/2021,"Altera a Lei Complementar nº 123, de 14 de dezembro de 2006, para permitir que os jornalistas sejam incluídos como microempreendedores individuais.",Sim
6008,2021-04-14,PRS 16/2021,"Disciplina o tratamento a ser dispensado às operações realizadas de acordo com as Leis Complementares nº 156, de 28 de dezembro de 2016, nº 159, de 19 de maio de 2017, e nº 178, de 13 de janeiro de 2021, no que tange às contratações dessas operações e às concessões de garantia pela União previstas nas Resoluções do Senado Federal nos 40 e 43, de 2001, e nº 48, de 2007, bem como autoriza a realização de aditamentos contratuais a operações de crédito externo da União, dos Estados, do Distrito Federal e dos Municípios, e de suas respectivas administrações indiretas, cuja finalidade seja a¿ substituição da taxa de juros aplicável a essas operações, no caso de a taxa vigente ser baseada na London InterBank Offered Rate – LIBOR ou na European Interbank Offered Rate – EURIBOR.",Presente – Não registrou voto
6008,2021-08-04,PLP 32/2021,"Altera a Lei Complementar nº 87, de 13 de setembro de 1996, que dispõe sobre o imposto dos Estados e do Distrito Federal sobre operações relativas à circulação de mercadorias e sobre prestações de serviços de transporte interestadual e intermunicipal e de comunicação, e dá outras providências.",Sim
6008,2021-08-04,MPV 1040/2021,"Dispõe sobre a facilitação para abertura de empresas, a proteção de acionistas minoritários, a facilitação do comércio exterior, o Sistema Integrado de Recuperação de Ativos, as cobranças realizadas pelos conselhos profissionais, a profissão de tradutor e intérprete público, a obtenção de eletricidade e a prescrição intercorrente na Lei nº 10.406, de 10 de janeiro de 2002 - Código Civil.",Sim
6008,2021-07-14,PEC 18/2021,"Altera a Constituição Federal para acrescentar os §§ 6º e 7º ao art. 17 da Constituição, bem como acrescentar os arts. 6º-A e 6º-B ao Ato da Disposições Constitucionais Transitórias, dispondo sobre destinação de recursos em campanhas eleitorais.",Sim
6008,2021-07-14,PEC 18/2021,"Altera a Constituição Federal para acrescentar os §§ 6º e 7º ao art. 17 da Constituição, bem como acrescentar os arts. 6º-A e 6º-B ao Ato da Disposições Constitucionais Transitórias, dispondo sobre destinação de recursos em campanhas eleitorais.",Sim
6008,2021-07-14,PL 783/2021,"Altera a Lei nº 4.737, de 15 de julho de 1965 - Código Eleitoral, para adequar à Emenda Constitucional nº 97, de outubro de 2017 e redefinir o critério das sobras eleitorais.",Sim
6008,2021-07-13,PL 5613/2020,"Estabelece normas para prevenir, sancionar e combater a violência política contra a mulher; e altera as Leis nºs 4.737, de 15 de julho de 1965 (Código Eleitoral), 9.096, de 19 de setembro de 1995, e 9.504, de 30 de setembro de 1997.",Atividade parlamentar
6008,2021-07-08,MSF 6/2021,"Submete à consideração do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 10, da Lei nº 9.782, de 26 de janeiro de 1999, o  nome do Senhor ROMISON RODRIGUES MOTA, para exercer o cargo de Diretor da Agência Nacional de Vigilância Sanitária - ANVISA, na vaga decorrente do término do mandato de Alessandra Bastos Soares.",Presente – Não registrou voto
6008,2021-07-08,MSF 20/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 5º da Lei nº 9.986, de 18 de julho de 2000, o nome do Senhor RONALDO JORGE DA SILVA LIMA, para exercer o cargo de Diretor da Agência Nacional de Mineração - ANM, na vaga decorrente da renúncia de Eduardo Araujo de Souza Leão.",Presente – Não registrou voto
6008,2021-07-08,MSF 4/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 5º da Lei nº 9.986, de 18 de julho de 2000, o nome do Senhor GUILHERME SANTANA LOPES GOMES,  para exercer o cargo de Diretor da Agência Nacional de Mineração - ANM, na vaga decorrente do término do mandato de Tomás
Antônio Albuquerque de Paula Pessoa Filho.",Presente – Não registrou voto
6008,2021-07-08,MSF 30/2021,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da constituição, combinado com o § 1º do art. 53 da Lei nº 10.233, de 2001, o nome do Senhor FÁBIO ROGÉRIO TEIXEIRA DIAS DE ALMEIDA CARVALHO, para exercer, pelo prazo remanescente do mandato, o cargo de Diretor da Agência Nacional de Transportes Terrestres - ANTT, na vaga decorrente da renúncia de Weber Ciloni.",Presente – Não registrou voto
6008,2021-07-08,MSF 93/2020,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o § 1º do art. 53 da Lei nº 10.233, de 2001, a escolha do Senhor ALEXANDRE PORTO MENDES DE SOUZA, para exercer o cargo de Diretor da Agência Nacional de Transportes Terrestres - ANTT.",Presente – Não registrou voto
6008,2021-07-08,MSF 16/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor RODRIGO DE LIMA BAENA SOARES, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na Federação da Rússia e, cumulativamente, na República do Uzbequistão.",Presente – Não registrou voto
6008,2021-07-08,MSF 17/2021,"submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do  Senhor TOVAR DA SILVA NUNES, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Delegado Permanente do Brasil em Genebra.",Presente – Não registrou voto
6008,2021-07-08,MSF 9/2021,"Submete à consideração do Senado Federal, nos termos do art. 84, inciso XIV, da Constituição, combinado com o art. 4, caput, da Lei Complementar nº 179, de 24 de fevereiro de 2021, o nome da Senhora FERNANDA MAGALHÃES RUMENOS GUARDADO, para exercer o cargo de Diretora do Banco Central do Brasil.",Presente – Não registrou voto
6008,2021-07-08,MSF 15/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor MARCOS ARBIZU DE SOUZA CAMPOS, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na Nova Zelândia e, cumulativamente, no Estado Independente de Samoa, em Tuvalu, na República de Kiribati e no Reino de Tonga.",Presente – Não registrou voto
6008,2021-07-08,MSF 8/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 8º da Medida Provisória nº 2.228-1, de 6 de setembro de 2001, o nome do Senhor ALEX BRAGA MUNIZ, para exercer o cargo de Diretor-Presidente da Agência Nacional do Cinema – ANCINE, no mandato a iniciar em 20 de outubro de 2021, decorrente do término do mandato de Christian de Castro Oliveira, que renunciou.",Votou
6008,2021-07-08,MSF 7/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 8º da Medida Provisória nº 2.228-1, de 6 de setembro de 2001, o nome do Senhor VINICIUS CLAY ARAUJO GOMES, para exercer o cargo de Diretor da Agência Nacional do Cinema – ANCINE, na vaga decorrente do término do mandato de Alex Braga Muniz em 14 de maio de 2021.",Votou
6008,2021-07-08,MSF 25/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 8º da Medida Provisória nº 2.228-1, de 6 de setembro de 2001, o nome do Senhor TIAGO MAFRA DOS SANTOS, para exercer o cargo de Diretor da Agência Nacional do Cinema – ANCINE, na vaga decorrente do término do mandato de Débora Regina Ivanov Gomes.",Votou
6008,2021-07-07,MSF 11/2021,"Submete à apreciação do Senado Federal, nos termos do art. 111-A, inciso II, da Constituição, a indicação do Senhor AMAURY RODRIGUES PINTO JUNIOR, Juiz do Tribunal Regional do Trabalho da 24ª Região, com sede na cidade de Campo Grande, Estado de Mato Grosso do Sul, para exercer o cargo de Ministro do Tribunal Superior do Trabalho, na vaga decorrente da aposentadoria do Ministro Márcio Eurico Vitral Amaro.",Votou
6008,2021-07-07,MSF 26/2021,"Submete à apreciação do Senado Federal, nos termos do art. 111-A, inciso I, da Constituição, a indicação do Senhor ALBERTO BASTOS BALAZEIRO, Procurador-Geral do
Trabalho, para exercer o cargo de Ministro do Tribunal Superior do Trabalho, na vaga destinada a membro do Ministério Público do Trabalho, decorrente da aposentadoria do Ministro João Batista Brito Pereira.",Votou
6008,2021-07-07,OFS 9/2020,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso X, da Constituição Federal, o nome do Senhor SIDNEY PESSOA MADRUGA DA SILVA, para compor o Conselho Nacional de Justiça – CNJ, na vaga destinada ao Ministério Público da União.",Votou
6008,2021-07-07,OFS 8/2020,"Submete à apreciação do Senado Federal, nos termos do art. 130-A, inciso VI, da Constituição Federal, o nome do Senhor OTAVIO LUIZ RODRIGUES JUNIOR, para compor o Conselho Nacional do Ministério Público - CNMP, na vaga destinada à Câmara dos Deputados.",Votou
6008,2021-07-07,MSF 90/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor JOSÉ MARCOS NOGUEIRA VIANA, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Gabonesa.",Votou
6008,2021-07-07,MSF 89/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor MAURICIO CARVALHO LYRIO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na Comunidade da Austrália e, cumulativamente, nas Ilhas Salomão, no Estado Independente da Papua Nova Guiné, na República de Vanuatu, na República de Fiji e na República de Nauru.",Votou
6008,2021-07-07,MSF 88/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor FERNANDO ESTELLITA LINS DE SALVO COIMBRA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil nos Estados Unidos Mexicanos.",Votou
6008,2021-07-07,MSF 86/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor NEI FUTURO BITENCOURT, Ministro de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Togolesa.",Votou
6008,2021-07-07,MSF 85/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor ÁNUAR NAHES, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil em Santa Lúcia.",Votou
6008,2021-07-07,MSF 84/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome da Senhora ELZA MOREIRA MARCELINO DE CASTRO, Ministra de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil na Jamaica.",Votou
6008,2021-07-07,MSF 83/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor RENAN LEITE PAES BARRETO, para exercer o cargo de Embaixador do Brasil na República Dominicana.",Votou
6008,2021-07-07,MSF 87/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor JOSÉ BORGES DOS SANTOS JÚNIOR, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil no Reino da Tailândia e, cumulativamente, no Reino do Camboja e na República Democrática Popular do Laos.",Votou
6008,2021-07-07,OFS 5/2021,"Encaminha, nos termos do art. 1º, § 2º a § 5º da Resolução do Senado Federal nº 42, de 2016, a indicação da Senhora VILMA DA CONCEIÇÃO PINTO, para ocupar o cargo de Diretora da Instituição Fiscal Independente, em vaga aberta em decorrência da saída de JOSUÉ ALFREDO PELLEGRINI.",Votou
6008,2021-07-07,MSF 29/2021,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da constituição, combinado com o § 1º do art. 53 da Lei nº 10.233, de 2001, o nome do Senhor RAFAEL VITALE RODRIGUES, para exercer o cargo de Diretor-Geral da Agência Nacional de Transportes Terrestres - ANTT, na vaga decorrente do término do mandato de Mario Rodrigues Junior.",Votou
