codigoParlamentar,CodigoMateria,Ementa,IndicadorAutorPrincipal,AnoMateria,AutoriasSigla
5748,160563,"Requeremos, nos termos dos arts. 336, II, e 338, IV, do Regimento Interno do Senado Federal, urgência para o PL 4086/2023, que “institui a
gratificação por exercício cumulativo de ofícios dos membros da Defensoria Pública da União e dispõe sobre a sua interiorização”.",Sim,2023,REQ
5748,160636,Requer a retirada definitiva do Projeto de Decreto Legislativo nº 218/2021.,Sim,2023,RQS
5748,160656,"Requer, nos termos do art. 58, § 3º, da Constituição Federal e dos arts. 74, III, e 145 do Regimento Interno do Senado Federal, a constituição de uma Comissão Parlamentar de Inquérito para investigar o seguinte fato determinado: “Os efeitos da responsabilidade jurídica socioambiental da empresa Braskem S.A decorrente do maior acidente ambiental urbano já constatado no País, Caso Pinheiro/Braskem, em Maceió, Alagoas.",Não,2023,RQS
5748,159964,Altera as condições de elegibilidade por militares da ativa das Forças Armadas.,Não,2023,PEC
5748,160087,"Requer licença para participar de missão oficial em Moscou, Rússia, com ônus para o Senado Federal.",Sim,2023,REQ
5748,160031,"Requer a realização de Sessão de Debates Temáticos com o objetivo de discutir o acordo de livre comércio Mercosul/UE, bem como debater sobre as medidas unilaterais protecionistas sob a égide de políticas ambientais e de mudanças climáticas que a União Europeia informou que submeteria a um protocolo adicional ao acordo.",Não,2023,RQS
5748,160163,Altera o caput do art. 5º da Constituição Federal para ampliar o alcance do direito à vida ao nascituro.,Não,2023,PEC
5748,159924,Acrescenta o art. 124 ao Ato das Disposições Constitucionais Transitórias para aumentar temporariamente a parcela do produto da arrecadação dos impostos sobre renda e proventos de qualquer natureza e sobre produtos industrializados devida ao Fundo de Participação dos Municípios.,Não,2023,PEC
5748,160081,"Requer a realização de Sessão de Debates Temáticos, a fim de debater o tema da “Reforma Tributária”, com a participação de Chefes de Poderes Executivos Municipais.",Sim,2023,RQS
5748,159416,"Requer a realização de Sessão Especial, em outubro, a fim de comemorar o aniversário de 25 anos da Associação Nacional dos Procuradores Municipais.",Sim,2023,RQS
5748,159342,"Requer a retirada, em caráter definitivo, do PL 6039/2019, que “altera a Lei nº 5.662, de 21 de junho de 1971, para estabelecer parâmetros para que países estrangeiros possam contrair crédito junto ao Banco Nacional de Desenvolvimento Econômico e Social – BNDES”.",Sim,2023,RQS
5748,159137,"Requer, nos termos do art. 58, § 2º, II, da Constituição Federal e do art. 93, II, do Regimento Interno do Senado Federal, a realização de audiência pública, com o objetivo de analisar o PL 1949/2021, que ""acresce dispositivo à Consolidação das Leis do Trabalho, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, para estabelecer a não caracterização como perigosas das atividades ou operações que envolvam exposição às quantidades de inflamáveis contidas em tanques de combustíveis originais de fábrica e suplementares, na forma que especifica"".",Não,2023,REQ
5748,159327,"Requer, nos termos dos arts. 336, II, e 338, II, do Regimento Interno do Senado Federal, urgência para o PL 2801/2022.",Não,2023,RQS
5748,159164,"Dispõe sobre a arrecadação de recursos financeiros para finalidades específicas promovida por agentes ou ex-agentes públicos por intermédio de instituições que promovam técnicas e serviços de financiamento coletivo por meio de sítios na internet, aplicativos eletrônicos e outros recursos similares, com o objetivo de estabelecer parâmetros e sanções ao seu descumprimento, e altera a redação das Leis nºs 8.429, de 2 de junho de 1992 (Lei de Improbidade Administrativa), 9.504, de 30 de setembro de 1997 (Lei das Eleições) e 12.965, de 23 de abril de 2014 (Lei do Marco Civil da Internet).",Sim,2023,PL
5748,158950,"Requer a realização de Sessão de Debates Temáticos no dia 17/08/2023, a fim de debater a retomada da indústria no Brasil.",Não,2023,RQS
5748,158933,Requer inserção em ata de voto de congratulações pelos 50 anos do programa Fantástico,Sim,2023,RQS
5748,159020,"Requer licença para desempenhar missão de interesse parlamentar, sem ônus para o Senado Federal.",Sim,2023,REQ
5748,159129,Requer licença para interesse particular,Sim,2023,REQ
5748,159097,"Requer a realização de sessão especial para homenagear o município de São Bento, no Estado da Paraíba, conhecido como a ""Capital Mundial da Rede"".",Não,2023,RQS
5748,158996,Requer a retirada de tramitação do RQS 688/2023.,Sim,2023,RQS
5748,158995,Requer inserção em ata de voto de congratulações pelos 50 anos do programa Fantástico.,Sim,2023,RQS
5748,158584,"Dá nova redação ao § 4º do art. 225 da Constituição Federal para incluir a Caatinga, o Cerrado e o Pampa entre os biomas considerados patrimônio nacional.",Não,2023,PEC
5748,158727,"Requer a realização de Sessão Especial, a fim de celebrar o Dia Nacionalda Pessoa com Atrofia Muscular Espinhal (AME).",Sim,2023,RQS
5748,158169,Requer Sessão Especial no dia 07/07/2023 a fim de comemorar os 50 anos da Renovação Carismática Católica do Distrito Federal.,Não,2023,RQS
5748,157318,"Requer, nos termos do art. 93, I, do Regimento Interno do Senado Federal, a realização de audiência pública, com o objetivo de instruir o PDL 98/2023, que “susta os §§ 1º, 2º e 3º do art. 1º e o art. 10 do Decreto nº 11.466, de 5 de abril de 2023, e os §§ 13 a 17 do art. 6º do Decreto nº 11.467, de 5 de abril de 2023, que regulamentam dispositivos do marco legal do saneamento básico”.",Sim,2023,REQ
5748,157287,"Requer a inserção em ata de voto de louvor à cidade de Campina Grande, na Paraíba, pelos 40 anos de realização d`O Maior São João do Mundo.",Sim,2023,RQS
5748,157372,"Acrescenta o art. 149-B à Constituição Federal, para criar a contribuição em restituição ao financiamento estudantil, espécie de tributo que poderá ser instituído por lei específica e destinada a viabilizar sistemas de financiamento com pagamentos vinculados à renda futura.",Não,2023,PEC
